k sk_rho_0.2 sk_rho_0.4 sk_rho_0.6 sk_rho_0.8
1.47000 0.86302757086333803382 0.48550503013759116477 0.18298977724027815084 0.06183787851552417780
1.48000 0.85945960193691817164 0.48353986800211590236 0.18274052156226608390 0.06185231815162221120
1.49000 0.85591808856856599341 0.48159056887331763708 0.18249377871718069910 0.06186769117238585802
1.50000 0.85240302251152422208 0.47965715192756191998 0.18224959294630282969 0.06188401635394142480
1.51000 0.84891439551903413729 0.47773963634121363597 0.18200800849091278155 0.06190131247241513479
1.52000 0.84545219934433712972 0.47583804129063805854 0.18176906959229116589 0.06191959830393323205
1.53000 0.84201642574067558922 0.47395238595220035016 0.18153282049171862167 0.06193889262462200229
1.54000 0.83860706646129168362 0.47208268950226645044 0.18129930543047576008 0.06195921421060773815
1.55000 0.83522411325942680360 0.47022897111720102226 0.18106856864984308131 0.06198058183801667675
1.56000 0.83186755788832278391 0.46839124997336928358 0.18084065439110105777 0.06200301428297505524
1.57000 0.82853739210122179237 0.46656954524713684096 0.18061560689553041170 0.06202653032160916624
1.58000 0.82523360765136544170 0.46476387611486885687 0.18039347040441169878 0.06205114873004528853
1.59000 0.82195619629199601075 0.46297426175293066031 0.18017428915902547470 0.06207688828440966616
1.60000 0.81870514977635489018 0.46120072133768724720 0.17995810740065218414 0.06210376776082854322
1.61000 0.81548045985768380373 0.45944327404550394656 0.17974496937057246604 0.06213180593542818458
1.62000 0.81228211828922525228 0.45770193905274636492 0.17953491931006695936 0.06216102158433489677
1.63000 0.80911011682422107061 0.45597673553577966477 0.17932800146041624756 0.06219143348367493773
1.64000 0.80596444721591209426 0.45426768267096850895 0.17912426006290069203 0.06222306040957448908
1.65000 0.80284510121754093515 0.45257479963467883710 0.17892373935880101499 0.06225592113815988510
1.66000 0.79975207058235020519 0.45089810560327597821 0.17872648358939788316 0.06229003444555742536
1.67000 0.79668534706358062891 0.44923761975312470618 0.17853253699597168569 0.06232541910789329148
1.68000 0.79364492241447437415 0.44759336126059068306 0.17834194381980306154 0.06236209390129378305
1.69000 0.79063078838827349770 0.44596534930203884928 0.17815474830217256641 0.06240007760188516495
1.70000 0.78764293673821927921 0.44435360305383453383 0.17797099468436070047 0.06243938898579367430
1.71000 0.78468135921755455264 0.44275814169234328777 0.17779072720764824145 0.06248004682914561764
1.72000 0.78174604757952081968 0.44117898439393032906 0.17761399011331557851 0.06252206990806724596
1.73000 0.77883699357735935997 0.43961615033496059812 0.17744082764264329510 0.06256547699868479639
1.74000 0.77595418896431234135 0.43806965869179936846 0.17727128403691191916 0.06261028687712452689
1.75000 0.77309762549362226469 0.43653952864081241314 0.17710540353740217290 0.06265651831951274398
1.76000 0.77026729491853052068 0.43502577935836472811 0.17694323038539458426 0.06270419010197569865
1.77000 0.76746318899227849997 0.43352843002082125379 0.17678480882216951464 0.06275332100063961416
1.78000 0.76468529946810825937 0.43204749980454748570 0.17663018308900774178 0.06280392979163078315
1.79000 0.76193361809926263284 0.43058300788590903041 0.17647939742718982137 0.06285603525107549827
1.80000 0.75920813663898278900 0.42913497344127088384 0.17633249607799633685 0.06290965615509999664
1.81000 0.75650884684051011853 0.42770341564699809744 0.17618952328270767738 0.06296481127983048764
1.82000 0.75383574045708701128 0.42628835367945611123 0.17605052328260456518 0.06302151940139330555
1.83000 0.75118880924195552407 0.42488980671501030972 0.17591554031896758370 0.06307979929591471524
1.84000 0.74856804494835715857 0.42350779393002591089 0.17578461863307723312 0.06313966973952095385
1.85000 0.74597343932953352752 0.42214233450086796617 0.17565780246621406913 0.06320114950833827239
1.86000 0.74340498413872713179 0.42079344760390186009 0.17553513605965864741 0.06326425737849293574
1.87000 0.74086267112917969513 0.41946115241549319919 0.17541666365469166244 0.06332901212611123654
1.88000 0.73834649205413305229 0.41814546811200692389 0.17530242949259366991 0.06339543252731943968
1.89000 0.73585643866682848291 0.41684641386980814115 0.17519247781464497571 0.06346353735824376840
1.90000 0.73339250272050848789 0.41556400886526245753 0.17508685286212644083 0.06353334539501050149
1.91000 0.73095467596841479097 0.41429827227473486895 0.17498559887631850995 0.06360487541374591769
1.92000 0.72854295016378922689 0.41304922327459081544 0.17488876009850176652 0.06367814619057626802
1.93000 0.72615731705987385247 0.41181688104119562599 0.17479638076995679397 0.06375317650162781735
1.94000 0.72379776840991016940 0.41060126475091440756 0.17470850513196417575 0.06382998512302683058
1.95000 0.72146429596714034549 0.40940239358011243365 0.17462517742580441205 0.06390859083089958648
1.96000 0.71915689148480577142 0.40822028670515497772 0.17454644189275811406 0.06398901240137230828
1.97000 0.71687554671614905910 0.40705496330240742431 0.17447234277410586523 0.06407126861057128864
1.98000 0.71462025341441159920 0.40590644254823499137 0.17440292431112822125 0.06415537823462277855
